"BehaviorSpace results (NetLogo 6.2.1)"
"Combined 4.1.nlogo"
"experiment"
"01/18/2022 16:27:59:630 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","2","3","4","5"
"Technology","Basic","Basic","Basic","Basic","Basic"
"Separation-at-home","true","true","true","true","true"
"nmbr-weeks-pickup-pmd","2","2","2","2","2"
"general-regionbin-size","200","250","300","350","400"
"number-of-households","26","26","26","26","26"
"nmbr-weeks-pickup-gen","2","2","2","2","2"
"pmd-regionbin-size","275","275","275","275","275"
"[reporter]","recycle-ratio","recycle-ratio","recycle-ratio","recycle-ratio","recycle-ratio"
,"0.36207250746361697","0.37325634559868953","0.4497446471314168","0.3009995816751804","0.3934991191875136"
,"0.36207250746361697","0.37325634559868953","0.4497446471314168","0.3009995816751804","0.3934991191875136"
,"0.36207250746361697","0.3175541351313561","0.32358271084328477","0.34201383013992837","0.3175310361745961"
,"0.36207250746361697","0.3175541351313561","0.32358271084328477","0.34201383013992837","0.3175310361745961"
,"0.36207250746361697","0.3604856311327378","0.3240289151622787","0.34201383013992837","0.3608886356370779"
,"0.36207250746361697","0.3604856311327378","0.3240289151622787","0.34201383013992837","0.3608886356370779"
,"0.31695703758645116","0.3211825198275486","0.3981461826562786","0.3372308280992433","0.36309486237386995"
,"0.31695703758645116","0.3211825198275486","0.3981461826562786","0.3372308280992433","0.36309486237386995"
,"0.34349386482584277","0.32890545661300713","0.3059491917057712","0.4159446230550295","0.35096612737588195"
,"0.34349386482584277","0.32890545661300713","0.3059491917057712","0.4159446230550295","0.35096612737588195"
,"0.34349386482584277","0.3805916706425909","0.3096359328769281","0.33516270505658136","0.35096612737588195"
,"0.34349386482584277","0.3805916706425909","0.3096359328769281","0.33516270505658136","0.35096612737588195"
,"0.34349386482584277","0.371494859531538","0.34696285727656023","0.27500534554975736","0.39740180688053633"
,"0.34349386482584277","0.371494859531538","0.34696285727656023","0.27500534554975736","0.39740180688053633"
,"0.34165119643889924","0.3709774382231064","0.3034624372469231","0.28678237995133715","0.345417232958658"
,"0.34165119643889924","0.3709774382231064","0.3034624372469231","0.28678237995133715","0.345417232958658"
,"0.34165119643889924","0.3709774382231064","0.3268667427300353","0.26966656339162554","0.345417232958658"
,"0.34165119643889924","0.3709774382231064","0.3268667427300353","0.26966656339162554","0.345417232958658"
,"0.3380029251638491","0.31176935033199554","0.36750046442377654","0.35843076488317305","0.35134382317757135"
,"0.3380029251638491","0.31176935033199554","0.36750046442377654","0.35843076488317305","0.35134382317757135"
,"0.34024126626776374","0.31176935033199554","0.36195761498140994","0.3415450225421519","0.31565102770148123"
,"0.34024126626776374","0.31176935033199554","0.36195761498140994","0.3415450225421519","0.31565102770148123"
,"0.3409089384174202","0.376371369095649","0.36195761498140994","0.31983981821041946","0.3495789943083392"
,"0.3409089384174202","0.376371369095649","0.36195761498140994","0.31983981821041946","0.3495789943083392"
,"0.348245320250145","0.3183656948134447","0.36858183178668436","0.30312123925208606","0.37304292058600497"
,"0.348245320250145","0.3183656948134447","0.36858183178668436","0.30312123925208606","0.37304292058600497"
,"0.348245320250145","0.3745617471460523","0.3172500058454814","0.31167902038239115","0.37104397193631206"
,"0.348245320250145","0.3745617471460523","0.3172500058454814","0.31167902038239115","0.37104397193631206"
,"0.348245320250145","0.3745617471460523","0.2932428346637787","0.3269622468964331","0.33290052969909867"
,"0.348245320250145","0.3745617471460523","0.2932428346637787","0.3269622468964331","0.33290052969909867"
,"0.348245320250145","0.31489570063992434","0.2955216146014792","0.37936883037074287","0.40427830103343865"
,"0.348245320250145","0.31489570063992434","0.2955216146014792","0.37936883037074287","0.40427830103343865"
,"0.3867347325502389","0.3314532189096382","0.39130850364373265","0.32416845410865325","0.28144317917726885"
,"0.3867347325502389","0.3314532189096382","0.39130850364373265","0.32416845410865325","0.28144317917726885"
,"0.3867347325502389","0.3314532189096382","0.39130850364373265","0.3013717994603571","0.26402403058642687"
,"0.3867347325502389","0.3314532189096382","0.39130850364373265","0.3013717994603571","0.26402403058642687"
,"0.30781896218035515","0.3314532189096382","0.27682575240723484","0.3191637475021823","0.32322715354203413"
,"0.30781896218035515","0.3314532189096382","0.27682575240723484","0.3191637475021823","0.32322715354203413"
,"0.30781896218035515","0.331641432476784","0.3603871564217261","0.3191637475021823","0.35318272420921826"
,"0.30781896218035515","0.331641432476784","0.3603871564217261","0.3191637475021823","0.35318272420921826"
,"0.34556929096322436","0.331641432476784","0.36125691942488086","0.3837016468415632","0.3128590387293523"
,"0.34556929096322436","0.331641432476784","0.36125691942488086","0.3837016468415632","0.3128590387293523"
,"0.34556929096322436","0.331641432476784","0.3280108810190645","0.30672736340836015","0.2645226558859344"
,"0.34556929096322436","0.331641432476784","0.3280108810190645","0.30672736340836015","0.2645226558859344"
,"0.34556929096322436","0.3325596392014381","0.366456165013402","0.30672736340836015","0.35899408613078937"
,"0.34556929096322436","0.3325596392014381","0.366456165013402","0.30672736340836015","0.35899408613078937"
,"0.29344566663197746","0.3325596392014381","0.32799237457838565","0.31605555527427587","0.35796490083248234"
,"0.29344566663197746","0.3325596392014381","0.32799237457838565","0.31605555527427587","0.35796490083248234"
,"0.3423043182715486","0.3773243049179949","0.3158573464522224","0.383582631936243","0.39800998287678285"
,"0.3423043182715486","0.3773243049179949","0.3158573464522224","0.383582631936243","0.39800998287678285"
,"0.3423043182715486","0.329523734680845","0.3623561755383807","0.31093451398073174","0.37332316272873867"
,"0.3423043182715486","0.329523734680845","0.3623561755383807","0.31093451398073174","0.37332316272873867"
,"0.39254458220749394","0.33355359491014264","0.3594419606512647","0.2899217132576159","0.3057451437694811"
,"0.39254458220749394","0.33355359491014264","0.3594419606512647","0.2899217132576159","0.3057451437694811"
,"0.3159781089558933","0.33260029645390377","0.3594419606512647","0.3497797441264387","0.3474184557843744"
,"0.3159781089558933","0.33260029645390377","0.3594419606512647","0.3497797441264387","0.3474184557843744"
,"0.3159781089558933","0.30385942768729113","0.3245919953944783","0.3497797441264387","0.25945189445237526"
,"0.3159781089558933","0.30385942768729113","0.3245919953944783","0.3497797441264387","0.25945189445237526"
,"0.39279481209526945","0.30385942768729113","0.3245919953944783","0.3497797441264387","0.2641622061858387"
,"0.39279481209526945","0.30385942768729113","0.3245919953944783","0.3497797441264387","0.2641622061858387"
,"0.39279481209526945","0.30009987620716183","0.39335172165960985","0.3572203479044818","0.36130209739185226"
,"0.39279481209526945","0.30009987620716183","0.39335172165960985","0.3572203479044818","0.36130209739185226"
,"0.39279481209526945","0.33064104107172687","0.36411474146107997","0.38668262706545053","0.36512986867420805"
,"0.39279481209526945","0.33064104107172687","0.36411474146107997","0.38668262706545053","0.36512986867420805"
,"0.39279481209526945","0.3346355085107796","0.325330375175206","0.38668262706545053","0.32166000478373097"
,"0.39279481209526945","0.3346355085107796","0.325330375175206","0.38668262706545053","0.32166000478373097"
,"0.39279481209526945","0.3346355085107796","0.325330375175206","0.38668262706545053","0.27648150805315447"
,"0.39279481209526945","0.3346355085107796","0.325330375175206","0.38668262706545053","0.27648150805315447"
,"0.39279481209526945","0.3097430838336797","0.32522805878853034","0.3566153492276381","0.27648150805315447"
,"0.39279481209526945","0.3097430838336797","0.32522805878853034","0.3566153492276381","0.27648150805315447"
,"0.43952990009186926","0.3097430838336797","0.3251511105078317","0.3571518788449553","0.2963969801137424"
,"0.43952990009186926","0.3097430838336797","0.3251511105078317","0.3571518788449553","0.2963969801137424"
,"0.39191940766852446","0.33358814204648457","0.311078400137565","0.27415659261429753","0.39560178042901567"
,"0.39191940766852446","0.33358814204648457","0.311078400137565","0.27415659261429753","0.39560178042901567"
,"0.34021402826962327","0.33358814204648457","0.3256164992274223","0.35445826646243545","0.3129467771594586"
,"0.34021402826962327","0.33358814204648457","0.3256164992274223","0.35445826646243545","0.3129467771594586"
,"0.34021402826962327","0.33358814204648457","0.2881228302246842","0.30113114727949297","0.31351771888997876"
,"0.34021402826962327","0.33358814204648457","0.2881228302246842","0.30113114727949297","0.31351771888997876"
,"0.34021402826962327","0.33260605958535927","0.36092965462542764","0.35094973277602454","0.3763731813785922"
,"0.34021402826962327","0.33260605958535927","0.36092965462542764","0.35094973277602454","0.3763731813785922"
,"0.34021402826962327","0.33144500277880673","0.393131165456192","0.35094973277602454","0.26414472231687475"
,"0.34021402826962327","0.33144500277880673","0.393131165456192","0.35094973277602454","0.26414472231687475"
,"0.34021402826962327","0.33144500277880673","0.32551531061594846","0.35094973277602454","0.33864910550870536"
,"0.34021402826962327","0.33144500277880673","0.32551531061594846","0.35094973277602454","0.33864910550870536"
,"0.34021402826962327","0.28625444875215755","0.36208283818553577","0.34940018361833747","0.2987607561207353"
,"0.34021402826962327","0.28625444875215755","0.36208283818553577","0.34940018361833747","0.2987607561207353"
,"0.34021402826962327","0.28625444875215755","0.36208283818553577","0.31950326727805534","0.27692773892593714"
,"0.34021402826962327","0.28625444875215755","0.36208283818553577","0.31950326727805534","0.27692773892593714"
,"0.3363427869522004","0.28625444875215755","0.36208283818553577","0.31950326727805534","0.27692773892593714"
,"0.3363427869522004","0.28625444875215755","0.36208283818553577","0.31950326727805534","0.27692773892593714"
,"0.3859634284292343","0.28625444875215755","0.36247298548327506","0.31950326727805534","0.33059022930218585"
,"0.3859634284292343","0.28625444875215755","0.36247298548327506","0.31950326727805534","0.33059022930218585"
,"0.30860802521788094","0.33110063834358083","0.3258626499775604","0.3391864449258897","0.3442569979672701"
,"0.30860802521788094","0.33110063834358083","0.3258626499775604","0.3391864449258897","0.3442569979672701"
,"0.30860802521788094","0.37272865564134583","0.3180514701436608","0.28356890493550013","0.3675171791470454"
,"0.30860802521788094","0.37272865564134583","0.3180514701436608","0.28356890493550013","0.3675171791470454"
,"0.340048323280574","0.33408897436681956","0.323176045652456","0.3196146551238488","0.39243858371286533"
,"0.340048323280574","0.33408897436681956","0.323176045652456","0.3196146551238488","0.39243858371286533"
,"0.3424024128098655","0.32912673383756325","0.31085002140298834","0.3205796314616715","0.32496836469334295"
,"0.3424024128098655","0.32912673383756325","0.31085002140298834","0.3205796314616715","0.32496836469334295"
,"0.3424024128098655","0.3353955118708612","0.31085002140298834","0.35139421752016375","0.26958399713398457"
,"0.3424024128098655","0.3353955118708612","0.31085002140298834","0.35139421752016375","0.26958399713398457"
,"0.3424024128098655","0.33236519666633274","0.28481100538850396","0.35139421752016375","0.3469303498026935"
,"0.3424024128098655","0.33236519666633274","0.28481100538850396","0.35139421752016375","0.3469303498026935"
,"0.34386326224425","0.33236519666633274","0.3373240078800768","0.35139421752016375","0.36694659584612044"
,"0.34386326224425","0.33236519666633274","0.3373240078800768","0.35139421752016375","0.36694659584612044"
,"0.3105624925847459","0.33236519666633274","0.27901315644772506","0.3863451259327397","0.36694659584612044"
,"0.3105624925847459","0.33236519666633274","0.27901315644772506","0.3863451259327397","0.36694659584612044"
,"0.34193520766543256","0.3367625809093734","0.2817764745745403","0.355418542484361","0.39760423442613946"
,"0.34193520766543256","0.3367625809093734","0.2817764745745403","0.355418542484361","0.39760423442613946"
,"0.4002467031479254","0.3367625809093734","0.28061270135180916","0.26383091818509985","0.3461895778231615"
,"0.4002467031479254","0.3367625809093734","0.28061270135180916","0.26383091818509985","0.3461895778231615"
,"0.4002467031479254","0.2950440347072024","0.323171076428088","0.35025983069720135","0.3461895778231615"
,"0.4002467031479254","0.2950440347072024","0.323171076428088","0.35025983069720135","0.3461895778231615"
,"0.4002467031479254","0.2950440347072024","0.323171076428088","0.35025983069720135","0.3461895778231615"
,"0.4002467031479254","0.2950440347072024","0.323171076428088","0.35025983069720135","0.3461895778231615"
,"0.4002467031479254","0.29320184315190534","0.43476443871030485","0.27646451596994104","0.3876452230787441"
,"0.4002467031479254","0.29320184315190534","0.43476443871030485","0.27646451596994104","0.3876452230787441"
,"0.4002467031479254","0.29320184315190534","0.32565758834539416","0.2625599501152901","0.34840535497686276"
,"0.4002467031479254","0.29320184315190534","0.32565758834539416","0.2625599501152901","0.34840535497686276"
,"0.33988482406398235","0.29320184315190534","0.32565758834539416","0.31869114480668825","0.3149407017267257"
,"0.33988482406398235","0.29320184315190534","0.32565758834539416","0.31869114480668825","0.3149407017267257"
,"0.34793527601834484","0.29320184315190534","0.32565758834539416","0.31869114480668825","0.37665785508869776"
,"0.34793527601834484","0.29320184315190534","0.32565758834539416","0.31869114480668825","0.37665785508869776"
,"0.2921446000559031","0.44816702499288197","0.2781807538303294","0.38963581778363743","0.37665785508869776"
,"0.2921446000559031","0.44816702499288197","0.2781807538303294","0.38963581778363743","0.37665785508869776"
,"0.3426977295327132","0.44816702499288197","0.3215691968741957","0.2732270728222829","0.3589135133229102"
,"0.3426977295327132","0.44816702499288197","0.3215691968741957","0.2732270728222829","0.3589135133229102"
,"0.3426977295327132","0.3337655919687481","0.3663821855915246","0.3100388941122396","0.34224064592993775"
,"0.3426977295327132","0.3337655919687481","0.3663821855915246","0.3100388941122396","0.34224064592993775"
,"0.35402088882885935","0.33134596794638227","0.39371597982297935","0.3100388941122396","0.31850617845026663"
,"0.35402088882885935","0.33134596794638227","0.39371597982297935","0.3100388941122396","0.31850617845026663"
,"0.35402088882885935","0.33603420455769295","0.39371597982297935","0.3524182829548643","0.2986713662247783"
,"0.35402088882885935","0.33603420455769295","0.39371597982297935","0.3524182829548643","0.2986713662247783"
,"0.35402088882885935","0.33603420455769295","0.3277037456719669","0.3524182829548643","0.31467598868888763"
,"0.35402088882885935","0.33603420455769295","0.3277037456719669","0.3524182829548643","0.31467598868888763"
,"0.35402088882885935","0.33603420455769295","0.3277037456719669","0.3524182829548643","0.3040569420117623"
,"0.35402088882885935","0.33603420455769295","0.3277037456719669","0.3524182829548643","0.3040569420117623"
,"0.35402088882885935","0.3343141950420064","0.3637051329170225","0.308605045906225","0.3482108367828181"
,"0.35402088882885935","0.3343141950420064","0.3637051329170225","0.308605045906225","0.3482108367828181"
,"0.34563994952396626","0.2927549050108373","0.3680583347720833","0.3558543348194675","0.3482108367828181"
,"0.34563994952396626","0.2927549050108373","0.3680583347720833","0.3558543348194675","0.3482108367828181"
,"0.34563994952396626","0.2927549050108373","0.28378654362166433","0.3558543348194675","0.3482108367828181"
,"0.34563994952396626","0.2927549050108373","0.28378654362166433","0.3558543348194675","0.3482108367828181"
,"0.34811094406626103","0.2927549050108373","0.324224857057272","0.3558543348194675","0.398484398239622"
,"0.34811094406626103","0.2927549050108373","0.324224857057272","0.3558543348194675","0.398484398239622"
,"0.34811094406626103","0.281708869045892","0.324224857057272","0.35493714901719237","0.3753563152737702"
,"0.34811094406626103","0.281708869045892","0.324224857057272","0.35493714901719237","0.3753563152737702"
,"0.3365119779663844","0.4130876321776241","0.3592604762445668","0.273813659459158","0.40787254098669673"
,"0.3365119779663844","0.4130876321776241","0.3592604762445668","0.273813659459158","0.40787254098669673"
,"0.44766786030785377","0.3350650585391464","0.3664414140895951","0.31984135554436083","0.27750634572404076"
,"0.44766786030785377","0.3350650585391464","0.3664414140895951","0.31984135554436083","0.27750634572404076"
,"0.44766786030785377","0.3350650585391464","0.3338030850701164","0.3411990368011246","0.37047413790375877"
,"0.44766786030785377","0.3350650585391464","0.3338030850701164","0.3411990368011246","0.37047413790375877"
,"0.44766786030785377","0.3350650585391464","0.3338030850701164","0.3411990368011246","0.34739326378398383"
,"0.44766786030785377","0.3350650585391464","0.3338030850701164","0.3411990368011246","0.34739326378398383"
,"0.44766786030785377","0.3365504797319013","0.3266089584182519","0.35655761707175393","0.3154410816421794"
,"0.44766786030785377","0.3365504797319013","0.3266089584182519","0.35655761707175393","0.3154410816421794"
,"0.34545291164751063","0.3365504797319013","0.3263921796107183","0.35655761707175393","0.30254047526206074"
,"0.34545291164751063","0.3365504797319013","0.3263921796107183","0.35655761707175393","0.30254047526206074"
,"0.34545291164751063","0.3365504797319013","0.32334635820458074","0.35655761707175393","0.33139995952147755"
,"0.34545291164751063","0.3365504797319013","0.32334635820458074","0.35655761707175393","0.33139995952147755"
,"0.3504272845979471","0.3365504797319013","0.32334635820458074","0.3173493602869041","0.3114275043410658"
,"0.3504272845979471","0.3365504797319013","0.32334635820458074","0.3173493602869041","0.3114275043410658"
,"0.3504272845979471","0.33168183474868296","0.31915604671314657","0.38269681086913326","0.3738783204417031"
,"0.3504272845979471","0.33168183474868296","0.31915604671314657","0.38269681086913326","0.3738783204417031"
,"0.3504272845979471","0.37415516082259687","0.32331279696966664","0.38581027882464225","0.3738783204417031"
,"0.3504272845979471","0.37415516082259687","0.32331279696966664","0.38581027882464225","0.3738783204417031"
,"0.3504272845979471","0.37415516082259687","0.32331279696966664","0.38581027882464225","0.3467339397452742"
,"0.3504272845979471","0.37415516082259687","0.32331279696966664","0.38581027882464225","0.3467339397452742"
,"0.35747804501719144","0.3381991775790219","0.33177209754405507","0.38581027882464225","0.29627954337253803"
,"0.35747804501719144","0.3381991775790219","0.33177209754405507","0.38581027882464225","0.29627954337253803"
,"0.35747804501719144","0.332118231155998","0.3941327928586718","0.41286157398102075","0.39389636633741093"
,"0.35747804501719144","0.332118231155998","0.3941327928586718","0.41286157398102075","0.39389636633741093"
,"0.35747804501719144","0.332118231155998","0.2837974566198708","0.41286157398102075","0.2829517985500911"
,"0.35747804501719144","0.332118231155998","0.2837974566198708","0.41286157398102075","0.2829517985500911"
,"0.43113968790574125","0.3395458089549323","0.28365269627376943","0.41286157398102075","0.34791515654409716"
,"0.43113968790574125","0.3395458089549323","0.28365269627376943","0.41286157398102075","0.34791515654409716"
,"0.43113968790574125","0.3395458089549323","0.3229430165455736","0.41286157398102075","0.3157241093204387"
,"0.43113968790574125","0.3395458089549323","0.3229430165455736","0.41286157398102075","0.3157241093204387"
,"0.3146868101546058","0.3330333435070344","0.3229430165455736","0.38535537599921266","0.3426734971687637"
,"0.3146868101546058","0.3330333435070344","0.3229430165455736","0.38535537599921266","0.3426734971687637"
,"0.3146868101546058","0.3330333435070344","0.3229430165455736","0.32048881156489506","0.4269495593877649"
,"0.3146868101546058","0.3330333435070344","0.3229430165455736","0.32048881156489506","0.4269495593877649"
,"0.3146868101546058","0.29268137901463814","0.3281051768417694","0.3198963412975766","0.2593431742078066"
,"0.3146868101546058","0.29268137901463814","0.3281051768417694","0.3198963412975766","0.2593431742078066"
,"0.3146868101546058","0.29268137901463814","0.29457844240163494","0.3169130708648159","0.3132708697495667"
,"0.3146868101546058","0.29268137901463814","0.29457844240163494","0.3169130708648159","0.3132708697495667"
,"0.3146868101546058","0.2950727877275559","0.39663021891624367","0.3510821616259328","0.36846890627488627"
,"0.3146868101546058","0.2950727877275559","0.39663021891624367","0.3510821616259328","0.36846890627488627"
,"0.38494092649214023","0.2950727877275559","0.3229672349006458","0.3510821616259328","0.2771955343490232"
,"0.38494092649214023","0.2950727877275559","0.3229672349006458","0.3510821616259328","0.2771955343490232"
,"0.38494092649214023","0.33468668563303106","0.3229672349006458","0.31747091108816616","0.3595680659094484"
,"0.38494092649214023","0.33468668563303106","0.3229672349006458","0.31747091108816616","0.3595680659094484"
,"0.34467404866308754","0.32030708843749506","0.27312272470115506","0.3700889345282425","0.3595680659094484"
,"0.34467404866308754","0.32030708843749506","0.27312272470115506","0.3700889345282425","0.3595680659094484"
,"0.34467404866308754","0.32030708843749506","0.2837696895257327","0.32015998824736874","0.3595680659094484"
,"0.34467404866308754","0.32030708843749506","0.2837696895257327","0.32015998824736874","0.3595680659094484"
,"0.34337092548109127","0.4104313144574016","0.2837696895257327","0.32015998824736874","0.28194194087787033"
,"0.34337092548109127","0.4104313144574016","0.2837696895257327","0.32015998824736874","0.28194194087787033"
,"0.34337092548109127","0.4104313144574016","0.36724125387420314","0.3202231086978678","0.3551131929958128"
,"0.34337092548109127","0.4104313144574016","0.36724125387420314","0.3202231086978678","0.3551131929958128"
,"0.33847068084315896","0.3261709395650307","0.32527095705763426","0.3202231086978678","0.3750666518407936"
,"0.33847068084315896","0.3261709395650307","0.32527095705763426","0.3202231086978678","0.3750666518407936"
,"0.3465606417861362","0.3347629648524474","0.2782941644344276","0.3124180691081588","0.3453873556649736"
,"0.3465606417861362","0.3347629648524474","0.2782941644344276","0.3124180691081588","0.3453873556649736"
,"0.3465606417861362","0.3347629648524474","0.3612694234316499","0.3114243831641673","0.34455826833889214"
,"0.3465606417861362","0.3347629648524474","0.3612694234316499","0.3114243831641673","0.34455826833889214"
,"0.3465606417861362","0.3347629648524474","0.3612694234316499","0.3018493744882754","0.3084993931847184"
,"0.3465606417861362","0.3347629648524474","0.3612694234316499","0.3018493744882754","0.3084993931847184"
,"0.4000293877005829","0.2941526002701561","0.3146743089381841","0.27543144122809626","0.3084993931847184"
,"0.4000293877005829","0.2941526002701561","0.3146743089381841","0.27543144122809626","0.3084993931847184"
,"0.34116900862145055","0.2941526002701561","0.3146743089381841","0.26731950406958027","0.31722409314069394"
,"0.34116900862145055","0.2941526002701561","0.3146743089381841","0.26731950406958027","0.31722409314069394"
,"0.34116900862145055","0.33315712094023026","0.36348124804006776","0.320819920404642","0.2653203277710058"
,"0.34116900862145055","0.33315712094023026","0.36348124804006776","0.320819920404642","0.2653203277710058"
,"0.34116900862145055","0.33239058362866114","0.36348124804006776","0.320819920404642","0.3461768608486888"
,"0.34116900862145055","0.33239058362866114","0.36348124804006776","0.320819920404642","0.3461768608486888"
,"0.31124471600089615","0.3324211531810657","0.3251389129153124","0.2899960842329645","0.3493583562048894"
,"0.31124471600089615","0.3324211531810657","0.3251389129153124","0.2899960842329645","0.3493583562048894"
,"0.31124471600089615","0.33139310635340175","0.36743998761449725","0.27684039869182686","0.3768251612945158"
,"0.31124471600089615","0.33139310635340175","0.36743998761449725","0.27684039869182686","0.3768251612945158"
,"0.31124471600089615","0.3325837467866514","0.2748073297222564","0.4143580237999875","0.2645237320939623"
,"0.31124471600089615","0.3325837467866514","0.2748073297222564","0.4143580237999875","0.2645237320939623"
,"0.31124471600089615","0.33405671135558984","0.2804375447003585","0.4143580237999875","0.2645237320939623"
,"0.31124471600089615","0.33405671135558984","0.2804375447003585","0.4143580237999875","0.2645237320939623"
,"0.31124471600089615","0.33405671135558984","0.2804375447003585","0.4143580237999875","0.34879261423453795"
,"0.31124471600089615","0.33405671135558984","0.2804375447003585","0.4143580237999875","0.34879261423453795"
,"0.31124471600089615","0.33405671135558984","0.33270805116569246","0.34013638723166423","0.3026418297379428"
,"0.31124471600089615","0.33405671135558984","0.33270805116569246","0.34013638723166423","0.3026418297379428"
,"0.39623653502861966","0.33065532736231795","0.3224034278382833","0.2648519686283525","0.3225830439667508"
,"0.39623653502861966","0.33065532736231795","0.3224034278382833","0.2648519686283525","0.3225830439667508"
,"0.4325597727403974","0.33548264917765164","0.31947831319978104","0.2648519686283525","0.3727772316143884"
,"0.4325597727403974","0.33548264917765164","0.31947831319978104","0.2648519686283525","0.3727772316143884"
,"0.4325597727403974","0.33548264917765164","0.2917870292689094","0.3184529384660429","0.27428289832900504"
,"0.4325597727403974","0.33548264917765164","0.2917870292689094","0.3184529384660429","0.27428289832900504"
,"0.34896113130225564","0.33548264917765164","0.2917870292689094","0.35280557914829713","0.4041056585680309"
,"0.34896113130225564","0.33548264917765164","0.2917870292689094","0.35280557914829713","0.4041056585680309"
,"0.34896113130225564","0.3329099724485841","0.29173972019107536","0.34351798787579213","0.31702354684257444"
,"0.34896113130225564","0.3329099724485841","0.29173972019107536","0.34351798787579213","0.31702354684257444"
,"0.34896113130225564","0.40982058564785345","0.36588696050643527","0.31834081126038183","0.3162238630698482"
,"0.34896113130225564","0.40982058564785345","0.36588696050643527","0.31834081126038183","0.3162238630698482"
,"0.34896113130225564","0.3602641001209308","0.3952130339534237","0.32044738779740334","0.29787602412740505"
,"0.34896113130225564","0.3602641001209308","0.3952130339534237","0.32044738779740334","0.29787602412740505"
,"0.33898057205385373","0.3602641001209308","0.3158645285048323","0.32044738779740334","0.4038378831950197"
,"0.33898057205385373","0.3602641001209308","0.3158645285048323","0.32044738779740334","0.4038378831950197"
,"0.33898057205385373","0.3602641001209308","0.3158645285048323","0.31970492432478687","0.4038378831950197"
,"0.33898057205385373","0.3602641001209308","0.3158645285048323","0.31970492432478687","0.4038378831950197"
,"0.33898057205385373","0.33606436367210824","0.3158645285048323","0.26236698395628927","0.2919614523202761"
,"0.33898057205385373","0.33606436367210824","0.3158645285048323","0.26236698395628927","0.2919614523202761"
,"0.34083301700362884","0.3313280624186406","0.3158645285048323","0.34026670360751493","0.2919614523202761"
,"0.34083301700362884","0.3313280624186406","0.3158645285048323","0.34026670360751493","0.2919614523202761"
,"0.37079287205314226","0.3313280624186406","0.3221766495115255","0.2836831352017133","0.37650605644677293"
,"0.37079287205314226","0.3313280624186406","0.3221766495115255","0.2836831352017133","0.37650605644677293"
